,場次,季賽場次,比賽時間,年紀,所在隊伍,主客場,對手,是否先發,上場時間,二分球命中數,二分球投球數,二分球命中率,三分球命中數,三分球投球數,三分球命中率,罰球命中數,罰球投球數,罰球命中率,進攻籃板,防守籃板,全部籃板,助攻,抄截,火鍋,失誤,犯規,得分,Game Score(貢獻值),正負值,勝分,輸贏
0,15,15,2015-11-25,30-330,CLE,1,TOR,1,39:46,6,16,0.375,1,5,0.2,11,12,0.917,2,4,6,8,0,0,2,1,24,20.6,13,-4,L
0,16,16,2015-11-27,30-332,CLE,1,CHO,1,38:13,8,20,0.4,2,5,0.4,7,9,0.778,2,11,13,5,0,0,3,2,25,17.8,1,+5,W
0,17,17,2015-11-28,30-333,CLE,0,BRK,1,35:43,10,22,0.455,1,6,0.16699999999999998,5,6,0.833,2,7,9,5,1,0,2,0,26,20.2,-1,+2,W
0,18,18,2015-12-01,30-336,CLE,0,WAS,1,37:23,8,20,0.4,0,3,0.0,8,8,1.0,4,9,13,4,1,1,9,3,24,13.0,-12,-12,L
0,19,19,2015-12-04,30-339,CLE,1,NOP,1,44:47,13,29,0.44799999999999995,1,5,0.2,10,11,0.909,2,5,7,8,1,1,5,4,37,25.1,-4,-6,L
0,21,20,2015-12-08,30-343,CLE,0,POR,1,40:20,14,24,0.583,1,3,0.33299999999999996,4,4,1.0,1,9,10,3,2,3,2,3,33,28.2,7,+5,W
0,22,21,2015-12-11,30-346,CLE,1,ORL,1,29:25,10,15,0.667,0,1,0.0,5,8,0.625,0,3,3,8,4,0,4,0,25,23.8,36,+35,W
0,23,22,2015-12-15,30-350,CLE,1,BOS,1,35:42,10,20,0.5,0,3,0.0,4,4,1.0,1,6,7,3,2,1,6,3,24,14.1,17,+12,W
0,24,23,2015-12-17,30-352,CLE,0,OKC,1,39:37,12,27,0.444,2,5,0.4,7,8,0.875,2,7,9,11,2,0,7,2,33,23.9,5,+4,W
0,25,24,2015-12-20,30-355,CLE,0,PHI,1,25:19,10,17,0.588,0,3,0.0,3,4,0.75,0,5,5,4,3,1,2,0,23,20.7,33,+22,W
0,26,25,2015-12-23,30-358,CLE,0,NYK,1,37:43,9,22,0.409,0,3,0.0,6,7,0.857,1,8,9,5,0,0,1,2,24,16.6,7,+7,W
0,27,26,2015-12-25,30-360,CLE,1,GSW,1,38:33,10,26,0.385,1,5,0.2,4,9,0.444,2,7,9,2,1,2,4,0,25,12.1,-9,-6,L
0,28,27,2015-12-26,30-361,CLE,1,POR,1,26:27,4,13,0.308,0,3,0.0,4,5,0.8,0,4,4,5,0,0,3,2,12,5.0,-29,-29,L
0,29,28,2015-12-28,30-363,CLE,1,PHO,1,35:23,4,10,0.4,1,5,0.2,5,9,0.556,0,4,4,7,2,1,2,3,14,12.6,3,+4,W
0,30,29,2015-12-29,30-364,CLE,1,DEN,1,34:23,13,24,0.542,1,3,0.33299999999999996,7,8,0.875,3,3,6,2,2,1,5,2,34,23.3,3,+6,W
0,31,30,2016-01-02,31-003,CLE,0,ORL,1,29:13,11,18,0.611,4,7,0.5710000000000001,3,4,0.75,0,5,5,3,2,0,0,2,29,25.2,28,+25,W
0,32,31,2016-01-04,31-005,CLE,0,TOR,1,30:41,7,11,0.636,1,2,0.5,5,8,0.625,0,2,2,7,3,0,2,1,20,20.0,11,+22,W
0,33,32,2016-01-06,31-007,CLE,1,WAS,1,39:42,12,22,0.545,4,9,0.444,6,8,0.75,0,10,10,4,1,1,2,3,34,26.9,2,+6,W
0,34,33,2016-01-08,31-009,CLE,1,MIN,1,32:14,5,12,0.41700000000000004,0,4,0.0,3,4,0.75,0,12,12,8,1,2,3,1,13,14.4,21,+26,W
0,35,34,2016-01-10,31-011,CLE,1,PHI,1,37:00,15,22,0.682,3,5,0.6,4,6,0.667,0,7,7,9,2,0,2,1,37,34.8,11,+10,W
0,36,35,2016-01-12,31-013,CLE,1,DAL,1,41:43,9,17,0.529,3,6,0.5,6,8,0.75,3,7,10,7,2,0,4,2,27,24.2,2,+3,W
0,37,36,2016-01-14,31-015,CLE,1,SAS,1,37:20,9,17,0.529,1,3,0.33299999999999996,3,4,0.75,2,5,7,5,0,0,4,4,22,14.1,9,-4,L
0,38,37,2016-01-15,31-016,CLE,1,HOU,1,36:23,7,14,0.5,1,2,0.5,4,6,0.667,2,5,7,7,0,2,4,1,19,16.0,10,+14,W
0,39,38,2016-01-18,31-019,CLE,0,GSW,1,32:53,7,16,0.43799999999999994,0,3,0.0,2,2,1.0,1,4,5,5,1,1,3,1,16,11.3,-34,-34,L
0,40,39,2016-01-20,31-021,CLE,1,BRK,1,29:03,7,12,0.583,1,1,1.0,2,4,0.5,0,1,1,5,1,1,4,1,17,11.7,15,+13,W
0,41,40,2016-01-21,31-022,CLE,0,LAC,1,35:11,9,17,0.529,1,4,0.25,3,5,0.6,1,4,5,12,0,0,0,4,22,21.6,21,+13,W
0,42,41,2016-01-23,31-024,CLE,0,CHI,1,39:44,11,27,0.40700000000000003,0,5,0.0,4,7,0.5710000000000001,3,10,13,9,2,1,1,3,26,22.2,-2,-13,L
0,43,42,2016-01-25,31-026,CLE,0,MIN,1,38:01,11,15,0.733,1,1,1.0,2,3,0.667,0,4,4,9,1,1,5,2,25,21.9,1,+7,W
0,44,43,2016-01-27,31-028,CLE,0,PHO,1,31:01,7,8,0.875,0,1,0.0,7,7,1.0,0,3,3,9,0,0,2,2,21,22.6,16,+22,W
0,45,44,2016-01-29,31-030,CLE,1,DET,1,35:48,7,16,0.43799999999999994,0,2,0.0,6,7,0.857,1,8,9,8,1,0,1,3,20,18.7,19,+8,W
0,46,45,2016-01-30,31-031,CLE,0,SAS,1,34:09,10,17,0.588,0,2,0.0,9,11,0.818,1,4,5,7,2,2,2,2,29,27.7,14,+14,W
0,47,46,2016-02-01,31-033,CLE,1,IND,1,43:35,9,22,0.409,0,5,0.0,6,10,0.6,2,10,12,6,2,1,1,2,24,20.1,-1,+5,W
0,48,47,2016-02-03,31-035,CLE,1,CHO,1,39:08,10,21,0.47600000000000003,0,3,0.0,3,5,0.6,0,6,6,6,1,2,1,1,23,18.5,-9,-9,L
0,49,48,2016-02-05,31-037,CLE,0,BOS,1,38:05,9,23,0.391,0,5,0.0,12,17,0.706,3,4,7,4,2,1,6,2,30,17.5,-7,-1,L
0,50,49,2016-02-06,31-038,CLE,0,NOP,1,36:42,11,20,0.55,2,5,0.4,3,3,1.0,0,3,3,8,1,0,2,2,27,22.1,8,+15,W
0,51,50,2016-02-08,31-040,CLE,0,SAC,1,30:54,8,16,0.5,1,2,0.5,4,5,0.8,1,9,10,10,2,1,4,1,21,21.3,16,+20,W
0,52,51,2016-02-10,31-042,CLE,0,LAL,1,36:40,12,22,0.545,3,6,0.5,2,5,0.4,1,6,7,11,1,0,1,1,29,27.0,16,+9,W
0,53,52,2016-02-18,31-050,CLE,0,CHI,1,34:37,11,19,0.579,0,2,0.0,3,3,1.0,2,7,9,9,0,1,2,3,25,23.4,13,+11,W
0,54,53,2016-02-21,31-053,CLE,1,OKC,1,37:30,11,22,0.5,2,5,0.4,1,1,1.0,3,4,7,11,3,0,5,3,25,21.8,22,+23,W
0,55,54,2016-02-22,31-054,CLE,0,DET,1,37:30,5,18,0.278,0,4,0.0,2,2,1.0,1,7,8,5,3,0,6,2,12,3.9,-4,-8,L
0,56,55,2016-02-24,31-056,CLE,0,CHO,1,30:19,8,13,0.615,2,4,0.5,5,8,0.625,1,6,7,7,2,0,2,1,23,22.9,4,+11,W
0,57,56,2016-02-26,31-058,CLE,1,TOR,1,40:29,9,18,0.5,2,4,0.5,5,9,0.556,1,7,8,7,1,0,6,2,25,16.3,10,-2,L
0,59,57,2016-02-29,31-061,CLE,0,IND,1,36:49,14,22,0.636,2,4,0.5,3,5,0.6,0,5,5,4,2,0,5,2,33,22.9,12,+4,W
0,60,58,2016-03-04,31-065,CLE,0,WAS,1,30:23,7,18,0.389,1,4,0.25,4,4,1.0,1,12,13,8,3,0,1,1,19,20.7,15,+25,W
0,61,59,2016-03-05,31-066,CLE,0,BOS,1,36:00,11,20,0.55,1,4,0.25,5,9,0.556,4,7,11,8,2,1,4,2,28,25.2,4,+17,W
0,62,60,2016-03-07,31-068,CLE,0,MEM,1,37:38,11,19,0.579,2,4,0.5,4,5,0.8,2,7,9,5,1,0,4,2,28,21.9,-9,-3,L
0,63,61,2016-03-09,31-070,CLE,1,SAC,1,36:33,8,19,0.42100000000000004,1,5,0.2,8,9,0.889,4,7,11,6,0,0,5,1,25,18.2,16,+9,W
0,64,62,2016-03-10,31-071,CLE,1,LAL,1,34:50,9,18,0.5,1,4,0.25,5,8,0.625,2,3,5,7,0,2,3,2,24,18.6,6,+12,W
0,65,63,2016-03-13,31-074,CLE,1,LAC,1,30:43,9,15,0.6,3,4,0.75,6,7,0.857,1,5,6,5,1,0,2,2,27,23.6,16,+24,W
0,66,64,2016-03-14,31-075,CLE,1,UTA,1,36:53,10,20,0.5,2,6,0.33299999999999996,1,2,0.5,6,6,12,3,1,0,3,0,23,18.7,6,-9,L
0,68,65,2016-03-18,31-079,CLE,1,ORL,1,35:44,6,15,0.4,0,3,0.0,6,6,1.0,1,6,7,8,1,1,4,3,18,14.5,-5,+6,W
0,69,66,2016-03-19,31-080,CLE,1,MIA,1,26:38,13,20,0.65,0,3,0.0,0,0,,0,3,3,3,1,0,3,1,26,17.8,-23,-21,L
0,70,67,2016-03-21,31-082,CLE,0,DEN,1,33:26,12,19,0.632,1,2,0.5,8,11,0.727,3,8,11,11,0,0,3,2,33,31.7,38,+33,W
0,71,68,2016-03-23,31-084,CLE,0,MIL,1,36:55,9,22,0.409,1,4,0.25,7,10,0.7,5,1,6,8,2,1,2,0,26,23.1,12,+9,W
0,72,69,2016-03-24,31-085,CLE,1,BRK,1,35:04,13,16,0.813,1,2,0.5,3,4,0.75,1,5,6,5,1,0,4,2,30,25.5,-8,-9,L
0,73,70,2016-03-26,31-087,CLE,1,NYK,1,35:46,10,21,0.47600000000000003,2,3,0.667,5,6,0.833,3,8,11,11,1,2,2,4,27,26.9,20,+14,W
0,75,71,2016-03-31,31-092,CLE,0,BRK,1,30:40,8,11,0.727,0,0,,8,10,0.8,0,4,4,11,2,1,6,0,24,24.3,28,+20,W
0,76,72,2016-04-01,31-093,CLE,1,ATL,1,44:25,12,26,0.462,1,5,0.2,4,5,0.8,3,13,16,9,3,1,3,4,29,26.6,6,+2,W
0,77,73,2016-04-03,31-095,CLE,0,CHO,1,40:50,14,22,0.636,0,0,,3,3,1.0,3,5,8,12,2,0,5,4,31,28.6,10,+9,W
0,78,74,2016-04-05,31-097,CLE,1,MIL,1,28:04,7,9,0.778,1,2,0.5,2,2,1.0,0,5,5,9,0,1,4,0,17,18.0,22,+29,W
0,80,75,2016-04-09,31-101,CLE,1,CHI,1,38:33,13,17,0.765,4,5,0.8,3,4,0.75,3,4,7,3,0,1,4,1,33,27.6,7,-3,L
0,81,76,2016-04-11,31-103,CLE,0,ATL,1,32:25,13,16,0.813,3,4,0.75,5,5,1.0,1,5,6,6,2,1,4,2,34,32.3,13,+15,W
0,1,1,2016-10-25,31-300,CLE,0,NYK,1,32:23,9,14,0.643,0,3,0.0,1,2,0.5,3,8,11,14,0,1,4,3,19,22.2,27,+29,W
0,2,2,2016-10-28,31-303,CLE,1,TOR,1,38:40,7,16,0.43799999999999994,2,6,0.33299999999999996,5,7,0.7140000000000001,2,6,8,7,0,0,5,2,21,14.1,0,+3,W
0,3,3,2016-10-29,31-304,CLE,0,ORL,1,39:00,7,16,0.43799999999999994,2,6,0.33299999999999996,7,11,0.636,1,5,6,9,1,1,2,2,23,20.4,1,+6,W
0,4,4,2016-11-01,31-307,CLE,0,HOU,1,35:51,6,12,0.5,1,3,0.33299999999999996,6,10,0.6,3,10,13,8,0,0,4,4,19,16.5,15,+8,W
0,5,5,2016-11-03,31-309,CLE,0,BOS,1,36:22,12,22,0.545,1,4,0.25,5,5,1.0,1,6,7,12,1,0,2,2,30,28.5,18,+6,W
0,6,6,2016-11-05,31-311,CLE,1,PHI,1,35:52,9,23,0.391,1,5,0.2,6,7,0.857,1,7,8,14,2,1,5,1,25,22.0,11,+1,W
0,7,7,2016-11-08,31-314,CLE,0,ATL,1,36:52,8,17,0.47100000000000003,2,5,0.4,5,5,1.0,2,7,9,5,3,0,1,3,23,22.1,7,-4,L
0,8,8,2016-11-11,31-317,CLE,1,WAS,1,38:06,9,18,0.5,3,4,0.75,6,9,0.667,0,10,10,5,2,2,6,1,27,20.3,7,+11,W
0,9,9,2016-11-13,31-319,CLE,0,CHO,1,38:42,8,21,0.381,2,5,0.4,1,2,0.5,0,8,8,8,1,1,3,0,19,13.8,12,+7,W
0,10,10,2016-11-15,31-321,CLE,0,TOR,1,38:04,10,15,0.667,2,5,0.4,6,10,0.6,0,9,9,15,1,0,5,2,28,28.3,1,+4,W
0,12,11,2016-11-18,31-324,CLE,0,DET,1,28:03,9,14,0.643,1,3,0.33299999999999996,2,3,0.667,0,3,3,3,0,1,2,1,21,15.7,21,+23,W
0,13,12,2016-11-23,31-329,CLE,0,POR,1,37:30,11,21,0.524,2,3,0.667,7,8,0.875,1,9,10,13,3,0,3,0,31,32.8,17,+12,W
0,14,13,2016-11-25,31-331,CLE,0,DAL,1,29:03,6,13,0.462,2,5,0.4,5,5,1.0,0,5,5,11,1,0,4,1,19,18.1,33,+38,W
0,15,14,2016-11-27,31-333,CLE,1,PHI,1,41:30,9,19,0.474,1,4,0.25,7,9,0.778,2,8,10,13,1,0,5,0,26,24.4,2,+4,W
0,16,15,2016-11-29,31-335,CLE,1,MIL,1,32:53,8,16,0.5,3,8,0.375,3,7,0.429,0,4,4,4,0,0,7,3,22,8.2,-12,-17,L
0,17,16,2016-12-01,31-337,CLE,0,LAC,1,33:37,5,14,0.35700000000000004,0,2,0.0,6,11,0.545,1,4,5,5,2,0,5,2,16,7.8,-20,-19,L
0,18,17,2016-12-02,31-338,CLE,1,CHI,1,44:40,13,22,0.591,1,3,0.33299999999999996,0,0,,0,5,5,13,0,0,8,2,27,18.6,-3,-6,L
0,19,18,2016-12-05,31-341,CLE,1,TOR,1,42:01,12,26,0.462,2,7,0.28600000000000003,8,9,0.889,3,5,8,7,2,0,1,2,34,28.9,9,+4,W
0,20,19,2016-12-07,31-343,CLE,1,NYK,1,32:27,7,10,0.7,1,2,0.5,10,14,0.7140000000000001,2,4,6,7,1,2,4,2,25,24.3,32,+32,W
0,21,20,2016-12-09,31-345,CLE,0,MIA,1,37:19,12,22,0.545,1,3,0.33299999999999996,2,4,0.5,2,6,8,8,3,0,3,2,27,23.6,21,+30,W
0,22,21,2016-12-10,31-346,CLE,0,CHO,1,42:27,17,24,0.708,5,10,0.5,5,9,0.556,1,8,9,10,3,1,5,3,44,40.0,-2,+11,W
0,23,22,2016-12-13,31-349,CLE,0,MEM,1,36:29,9,17,0.529,0,4,0.0,5,8,0.625,1,5,6,8,3,0,6,1,23,17.9,8,+17,W
0,25,23,2016-12-17,31-353,CLE,0,LAL,1,38:55,9,18,0.5,2,5,0.4,6,11,0.545,1,6,7,9,2,2,2,1,26,24.8,17,+11,W
0,26,24,2016-12-20,31-356,CLE,1,MIL,1,47:29,12,25,0.48,5,9,0.556,5,6,0.833,3,9,12,7,1,1,2,2,34,29.5,8,+6,W
0,27,25,2016-12-21,31-357,CLE,0,MIL,1,34:25,12,24,0.5,4,7,0.5710000000000001,1,1,1.0,1,8,9,6,0,0,2,0,29,22.3,26,+11,W
0,28,26,2016-12-23,31-359,CLE,0,BRK,1,27:16,7,16,0.43799999999999994,0,3,0.0,5,6,0.833,1,3,4,6,3,0,1,0,19,18.0,33,+20,W
0,29,27,2016-12-25,31-361,CLE,0,GSW,1,40:11,12,22,0.545,4,8,0.5,3,7,0.429,5,8,13,4,2,1,5,2,31,24.4,4,+1,W
0,31,28,2016-12-29,31-365,CLE,0,BOS,1,43:44,9,18,0.5,2,6,0.33299999999999996,3,7,0.429,2,6,8,11,1,3,8,2,23,17.6,1,+6,W
0,32,29,2016-12-31,32-001,CLE,1,CHO,1,35:47,12,25,0.48,4,8,0.5,4,6,0.667,2,4,6,9,1,0,1,1,32,27.0,17,+12,W
0,33,30,2017-01-02,32-003,CLE,0,NOP,1,38:55,9,21,0.429,0,4,0.0,8,10,0.8,2,5,7,6,2,1,4,1,26,19.5,-4,+8,W
0,34,31,2017-01-04,32-005,CLE,0,CHI,1,36:53,12,21,0.5710000000000001,1,2,0.5,6,9,0.667,2,6,8,7,1,0,5,2,31,23.2,-13,-12,L
0,35,32,2017-01-06,32-007,CLE,1,BRK,1,35:17,14,20,0.7,0,1,0.0,8,10,0.8,0,9,9,6,3,0,5,2,36,30.9,20,+8,W
0,36,33,2017-01-08,32-009,CLE,1,PHO,1,39:31,11,17,0.647,2,4,0.5,4,6,0.667,3,5,8,4,1,0,7,3,28,18.9,-2,+4,W
0,37,34,2017-01-10,32-011,CLE,1,UTA,1,36:55,10,20,0.5,3,6,0.5,6,7,0.857,1,5,6,5,4,0,4,0,29,24.3,-8,-8,L
0,38,35,2017-01-11,32-012,CLE,1,POR,1,30:31,5,12,0.41700000000000004,2,5,0.4,8,9,0.889,1,10,11,4,1,1,5,1,20,16.0,-7,-16,L
0,39,36,2017-01-13,32-014,CLE,1,SAC,1,41:41,6,12,0.5,1,4,0.25,3,3,1.0,0,2,2,15,1,1,5,2,16,17.0,16,+12,W
0,40,37,2017-01-16,32-017,CLE,1,GSW,1,35:00,6,18,0.33299999999999996,1,4,0.25,7,10,0.7,2,6,8,2,1,0,6,1,20,7.8,-32,-35,L
0,41,38,2017-01-19,32-020,CLE,0,PHO,1,39:08,8,12,0.667,0,2,0.0,5,8,0.625,0,9,9,15,1,2,4,2,21,25.4,14,+15,W
0,42,39,2017-01-21,32-022,CLE,0,SAS,1,45:20,11,16,0.688,2,5,0.4,5,7,0.7140000000000001,0,6,6,7,2,0,7,5,29,21.1,-16,-3,L
0,43,40,2017-01-23,32-024,CLE,1,NOP,1,43:43,11,21,0.524,1,4,0.25,3,4,0.75,2,8,10,12,2,0,6,2,26,22.7,-10,-2,L
0,44,41,2017-01-25,32-026,CLE,0,SAC,1,44:49,8,15,0.5329999999999999,0,3,0.0,8,11,0.727,4,9,13,11,2,1,5,3,24,25.2,-1,-4,L
0,45,42,2017-01-27,32-028,CLE,0,BRK,1,34:14,13,18,0.722,1,3,0.33299999999999996,4,7,0.5710000000000001,0,5,5,11,0,0,5,1,31,26.2,22,+8,W
0,46,43,2017-01-29,32-030,CLE,0,OKC,1,36:50,9,18,0.5,0,2,0.0,7,10,0.7,1,13,14,8,1,0,2,1,25,23.6,11,+16,W
0,47,44,2017-01-30,32-031,CLE,1,DAL,1,37:17,9,19,0.474,1,6,0.16699999999999998,4,8,0.5,0,9,9,9,2,0,5,0,23,17.7,-8,-7,L
0,48,45,2017-02-01,32-033,CLE,0,MIN,1,34:28,11,14,0.7859999999999999,1,2,0.5,4,7,0.5710000000000001,0,8,8,12,2,1,2,1,27,31.5,16,+28,W
0,49,46,2017-02-04,32-036,CLE,1,NYK,1,39:35,12,20,0.6,4,8,0.5,4,5,0.8,0,5,5,10,0,0,5,1,32,25.5,11,+7,W
0,50,47,2017-02-06,32-038,CLE,1,WAS,1,42:04,12,18,0.667,6,8,0.75,2,5,0.4,0,7,7,17,2,2,6,6,32,32.0,0,+5,W
0,51,48,2017-02-08,32-040,CLE,1,IND,1,38:16,9,16,0.563,1,2,0.5,6,8,0.75,1,5,6,9,1,1,4,2,25,22.0,8,+15,W
0,52,49,2017-02-09,32-041,CLE,1,OKC,1,40:53,8,19,0.42100000000000004,1,4,0.25,1,3,0.33299999999999996,1,4,5,7,2,2,3,1,18,13.9,-4,-9,L
0,53,50,2017-02-11,32-043,CLE,0,DEN,1,33:09,11,16,0.688,1,1,1.0,4,4,1.0,0,5,5,12,2,0,6,1,27,25.7,26,+16,W
0,54,51,2017-02-14,32-046,CLE,1,MIN,1,39:30,10,14,0.7140000000000001,2,3,0.667,3,6,0.5,1,7,8,14,0,0,6,3,25,23.4,10,+8,W
0,55,52,2017-02-15,32-047,CLE,0,IND,1,32:35,12,17,0.706,4,5,0.8,3,4,0.75,0,5,5,4,1,0,4,2,31,24.0,9,+9,W
0,56,53,2017-02-23,32-055,CLE,0,NYK,1,37:06,7,11,0.636,0,2,0.0,4,6,0.667,0,13,13,15,0,3,6,1,18,22.4,10,+15,W
0,58,54,2017-02-27,32-059,CLE,0,MIL,1,37:11,8,12,0.667,1,2,0.5,7,9,0.778,0,10,10,6,0,0,3,1,24,21.8,8,+7,W
0,59,55,2017-03-01,32-061,CLE,1,BOS,1,40:02,10,21,0.47600000000000003,3,6,0.5,5,8,0.625,5,8,13,10,1,1,4,3,28,25.5,-3,-4,L
0,60,56,2017-03-03,32-063,CLE,1,ATL,1,39:10,14,27,0.519,6,10,0.6,4,8,0.5,1,12,13,8,0,0,2,4,38,29.4,5,+5,W
0,62,57,2017-03-06,32-066,CLE,0,MIA,1,38:41,11,22,0.5,2,5,0.4,6,10,0.6,3,14,17,6,1,1,3,2,30,25.8,14,-8,L
0,63,58,2017-03-09,32-069,CLE,1,DET,1,39:05,12,22,0.545,0,6,0.0,5,8,0.625,4,10,14,10,1,0,3,1,29,27.6,18,-5,L
0,64,59,2017-03-11,32-071,CLE,1,ORL,1,37:34,8,14,0.5710000000000001,2,5,0.4,6,10,0.6,0,12,12,12,0,1,4,3,24,23.3,12,+12,W
0,65,60,2017-03-12,32-072,CLE,1,HOU,1,40:10,12,20,0.6,4,11,0.364,2,3,0.667,0,7,7,5,2,0,8,2,30,19.2,-9,-5,L
0,66,61,2017-03-14,32-074,CLE,0,DET,1,28:24,6,12,0.5,0,2,0.0,4,5,0.8,0,11,11,12,0,0,2,0,16,19.3,22,+32,W
0,67,62,2017-03-16,32-076,CLE,0,UTA,1,38:15,13,20,0.65,2,5,0.4,5,10,0.5,0,10,10,6,2,1,6,0,33,26.1,14,+8,W
0,69,63,2017-03-19,32-079,CLE,1,LAL,1,37:51,13,22,0.591,3,8,0.375,5,8,0.625,0,6,6,7,1,0,3,2,34,26.5,12,+5,W
0,70,64,2017-03-22,32-082,CLE,1,DEN,1,34:10,8,12,0.667,0,2,0.0,2,4,0.5,2,4,6,5,0,0,4,1,18,13.7,-30,-13,L
0,71,65,2017-03-24,32-084,CLE,1,CHO,1,39:54,9,14,0.643,0,1,0.0,14,16,0.875,0,9,9,11,1,2,4,2,32,33.0,1,+7,W
0,72,66,2017-03-25,32-085,CLE,0,WAS,1,40:35,10,21,0.47600000000000003,0,4,0.0,4,6,0.667,3,8,11,8,0,1,3,2,24,19.5,-11,-12,L
0,73,67,2017-03-27,32-087,CLE,1,SAS,1,29:32,7,17,0.41200000000000003,0,3,0.0,3,6,0.5,3,5,8,8,0,0,2,3,17,12.7,-13,-29,L
0,74,68,2017-03-30,32-090,CLE,1,CHI,1,39:07,11,20,0.55,1,7,0.14300000000000002,3,7,0.429,1,9,10,8,1,1,4,0,26,21.5,-3,-6,L
0,75,69,2017-03-31,32-091,CLE,0,PHI,1,29:56,14,22,0.636,3,7,0.429,3,6,0.5,2,7,9,6,0,0,2,2,34,27.9,31,+17,W
0,76,70,2017-04-02,32-093,CLE,0,IND,1,51:39,16,29,0.552,3,10,0.3,6,12,0.5,4,10,14,11,2,1,1,4,41,38.3,-1,+5,W
0,77,71,2017-04-04,32-095,CLE,0,ORL,1,37:06,7,14,0.5,0,3,0.0,4,6,0.667,1,10,11,11,2,1,6,2,18,17.5,17,+20,W
0,78,72,2017-04-05,32-096,CLE,1,BOS,1,38:33,14,22,0.636,1,4,0.25,7,7,1.0,2,8,10,6,1,2,3,3,36,32.4,32,+23,W
0,79,73,2017-04-07,32-098,CLE,0,ATL,1,41:25,12,15,0.8,1,2,0.5,2,6,0.33299999999999996,1,7,8,7,2,0,5,0,27,24.4,-15,-14,L
0,80,74,2017-04-09,32-100,CLE,1,ATL,1,46:50,11,21,0.524,1,3,0.33299999999999996,9,10,0.9,3,13,16,10,1,0,3,6,32,29.9,1,-1,L
0,1,1,2017-10-17,32-291,CLE,0,BOS,1,41:12,12,19,0.632,1,5,0.2,4,4,1.0,1,15,16,9,0,2,4,3,29,28.2,2,+3,W
0,2,2,2017-10-20,32-294,CLE,1,MIL,1,37:25,10,16,0.625,2,4,0.5,2,2,1.0,1,4,5,8,1,1,5,2,24,20.2,13,+19,W
0,3,3,2017-10-21,32-295,CLE,0,ORL,1,31:12,8,15,0.5329999999999999,1,3,0.33299999999999996,5,6,0.833,0,4,4,2,1,1,1,0,22,17.6,-31,-21,L
0,4,4,2017-10-24,32-298,CLE,0,CHI,1,37:15,13,20,0.65,4,6,0.667,4,5,0.8,0,2,2,13,3,0,2,1,34,35.1,7,+7,W
0,5,5,2017-10-25,32-299,CLE,1,BRK,1,41:22,12,20,0.6,1,2,0.5,4,8,0.5,1,9,10,13,0,4,8,1,29,25.1,-2,-5,L
0,6,6,2017-10-28,32-302,CLE,1,NOP,1,30:46,6,11,0.545,1,3,0.33299999999999996,5,6,0.833,0,3,3,8,0,0,4,3,18,13.6,-10,-22,L
0,7,7,2017-10-29,32-303,CLE,0,NYK,1,39:28,7,15,0.467,1,4,0.25,1,1,1.0,1,9,10,7,2,0,4,2,16,13.8,-17,-19,L
0,8,8,2017-11-01,32-306,CLE,0,IND,1,37:28,14,22,0.636,1,5,0.2,4,5,0.8,1,5,6,11,2,1,8,1,33,27.0,-12,-17,L
0,9,9,2017-11-03,32-308,CLE,1,WAS,1,42:41,23,34,0.6759999999999999,2,4,0.5,9,9,1.0,5,6,11,7,3,2,3,2,57,53.2,6,+8,W
0,10,10,2017-11-05,32-310,CLE,0,ATL,1,40:35,10,17,0.588,0,3,0.0,6,6,1.0,2,3,5,13,1,2,6,4,26,24.3,-4,-2,L
0,11,11,2017-11-07,32-312,CLE,0,MIL,1,36:42,10,20,0.5,2,4,0.5,8,10,0.8,1,7,8,9,3,0,1,1,30,29.9,6,+5,W
0,12,12,2017-11-09,32-314,CLE,1,HOU,1,40:01,15,24,0.625,1,4,0.25,2,3,0.667,0,4,4,7,1,1,8,4,33,20.0,5,-4,L
0,13,13,2017-11-11,32-316,CLE,1,DAL,1,41:47,6,14,0.429,1,3,0.33299999999999996,6,8,0.75,1,10,11,4,0,1,6,3,19,10.8,5,+7,W
0,14,14,2017-11-13,32-318,CLE,1,NYK,1,36:16,7,14,0.5,2,4,0.5,7,10,0.7,3,6,9,12,0,3,5,1,23,23.8,2,+3,W
0,15,15,2017-11-15,32-320,CLE,1,CHO,1,36:38,12,24,0.5,4,7,0.5710000000000001,3,3,1.0,2,4,6,8,2,1,3,4,31,25.3,1,+8,W
0,16,16,2017-11-17,32-322,CLE,0,LAC,1,46:08,17,26,0.654,4,9,0.444,1,5,0.2,1,13,14,6,0,0,6,0,39,28.8,1,+5,W
0,17,17,2017-11-20,32-325,CLE,1,DET,1,27:16,7,14,0.5,3,5,0.6,1,1,1.0,0,2,2,8,1,1,0,2,18,18.1,21,+28,W
0,18,18,2017-11-22,32-327,CLE,0,BRK,1,33:26,11,17,0.647,4,7,0.5710000000000001,7,9,0.778,1,5,6,5,2,0,3,2,33,28.6,20,+10,W
0,19,19,2017-11-24,32-329,CLE,0,CHO,1,39:34,10,20,0.5,3,8,0.375,4,7,0.5710000000000001,1,15,16,13,0,3,3,2,27,28.4,-2,+1,W
0,20,20,2017-11-27,32-332,CLE,1,PHI,1,31:03,12,23,0.522,3,7,0.429,3,4,0.75,3,11,14,6,0,0,3,0,30,24.9,1,+22,W
0,21,21,2017-11-28,32-333,CLE,0,MIA,1,28:26,10,16,0.625,1,3,0.33299999999999996,0,1,0.0,2,10,12,6,5,1,2,1,21,25.3,26,+11,W
